frame_idx_rel,frame_idx_abs,t_video,filename,width,height,timestamp_src,throttle,brakes,car0_velocity,wheel_position,steering_angle_rad
2621,2861,43.68333333333333,frame_002621.jpg,1920,1080,66.7857,0.26532,0.0,10.1057,0.0446106,0.02725106479515638
2622,2862,43.7,frame_002622.jpg,1920,1080,66.8064,0.26466,0.0,10.1138,0.0367566,0.022453329214349168
2623,2863,43.71666666666667,frame_002623.jpg,1920,1080,66.8184,0.264,0.0,10.1178,0.0344004,0.021014008540107005
2624,2864,43.733333333333334,frame_002624.jpg,1920,1080,66.84,0.26532,0.0,10.1267,0.0218341,0.013337692697339285
2625,2865,43.75,frame_002625.jpg,1920,1080,66.8604,0.26466,0.0,10.1348,0.013823,0.008443990187611166
2626,2866,43.766666666666666,frame_002626.jpg,1920,1080,66.8717,0.26466,0.0,10.1403,0.00863938,0.00527749692158317
2627,2867,43.78333333333333,frame_002627.jpg,1920,1080,66.8939,0.264,0.0,10.1483,0.00172788,0.0010555018277775866
2628,2868,43.8,frame_002628.jpg,1920,1080,66.9057,0.26466,0.0,10.1528,-0.00439823,-0.002686725816599657
2629,2869,43.81666666666667,frame_002629.jpg,1920,1080,66.9257,0.26466,0.0,10.162,-0.00816814,-0.004989632786734737
2630,2870,43.833333333333336,frame_002630.jpg,1920,1080,66.9364,0.26466,0.0,10.1659,-0.0119381,-0.007292570300131727
2631,2871,43.85,frame_002631.jpg,1920,1080,66.9605,0.26466,0.0,10.1751,-0.0164934,-0.010075244719695144
2632,2872,43.86666666666667,frame_002632.jpg,1920,1080,66.9704,0.26466,0.0,10.1794,-0.0183783,-0.011226664607174584
2633,2873,43.88333333333333,frame_002633.jpg,1920,1080,66.9935,0.26466,0.0,10.1879,-0.0207345,-0.012665985281416749
2634,2874,43.9,frame_002634.jpg,1920,1080,67.0054,0.26466,0.0,10.192,-0.0227765,-0.013913372097817097
2635,2875,43.916666666666664,frame_002635.jpg,1920,1080,67.0244,0.26532,0.0,10.2006,-0.0251327,-0.01535269277205926
2636,2876,43.93333333333333,frame_002636.jpg,1920,1080,67.0367,0.26532,0.0,10.2055,-0.0271748,-0.016600140674983426
2637,2877,43.95,frame_002637.jpg,1920,1080,67.0564,0.26532,0.0,10.2135,-0.0311018,-0.018999008465387032
2638,2878,43.96666666666667,frame_002638.jpg,1920,1080,67.0692,0.26532,0.0,10.2174,-0.0340863,-0.02082213576878901
2639,2879,43.983333333333334,frame_002639.jpg,1920,1080,67.0901,0.26466,0.0,10.2256,-0.0413119,-0.02523600363391259
2640,2880,44.0,frame_002640.jpg,1920,1080,67.11,0.26466,0.0,10.2341,-0.0475951,-0.029074192098558358
2641,2881,44.016666666666666,frame_002641.jpg,1920,1080,67.1199,0.26466,0.0,10.2388,-0.0521504,-0.03185686651812178
2642,2882,44.03333333333333,frame_002642.jpg,1920,1080,67.144,0.26532,0.0,10.2467,-0.0589049,-0.03598295576953028
2643,2883,44.05,frame_002643.jpg,1920,1080,67.1549,0.26466,0.0,10.2513,-0.0633031,-0.038669663260172786
2644,2884,44.06666666666667,frame_002644.jpg,1920,1080,67.1764,0.26466,0.0,10.2602,-0.0694292,-0.04241188479589764
2645,2885,44.083333333333336,frame_002645.jpg,1920,1080,67.1857,0.26466,0.0,10.2644,-0.0722566,-0.04413904517037871
2646,2886,44.1,frame_002646.jpg,1920,1080,67.2072,0.264,0.0,10.2722,-0.0747699,-0.045674332773541784
2647,2887,44.11666666666667,frame_002647.jpg,1920,1080,67.2274,0.264,0.0,10.2802,-0.0761836,-0.04653791296078232
2648,2888,44.13333333333333,frame_002648.jpg,1920,1080,67.2384,0.26466,0.0,10.2843,-0.0761836,-0.04653791296078232
2649,2889,44.15,frame_002649.jpg,1920,1080,67.2557,0.26466,0.0,10.2917,-0.0761836,-0.04653791296078232
2650,2890,44.166666666666664,frame_002650.jpg,1920,1080,67.2669,0.26466,0.0,10.2956,-0.0758695,-0.046346040189464324
2651,2891,44.18333333333333,frame_002651.jpg,1920,1080,67.2905,0.26466,0.0,10.3038,-0.0757124,-0.046250073260543416
2652,2892,44.2,frame_002652.jpg,1920,1080,67.3107,0.26466,0.0,10.3119,-0.0752411,-0.04596217247378069
2653,2893,44.21666666666667,frame_002653.jpg,1920,1080,67.3214,0.26466,0.0,10.317,-0.0752411,-0.04596217247378069
2654,2894,44.233333333333334,frame_002654.jpg,1920,1080,67.3427,0.26532,0.0,10.325,-0.0752411,-0.04596217247378069
2655,2895,44.25,frame_002655.jpg,1920,1080,67.3545,0.26532,0.0,10.3291,-0.074927,-0.045770299702462686
2656,2896,44.266666666666666,frame_002656.jpg,1920,1080,67.3743,0.26532,0.0,10.3371,-0.0739845,-0.04519455921546106
2657,2897,44.28333333333333,frame_002657.jpg,1920,1080,67.3843,0.26532,0.0,10.3413,-0.0731991,-0.044714785657380345
2658,2898,44.3,frame_002658.jpg,1920,1080,67.3843,0.26532,0.0,10.3413,-0.0731991,-0.044714785657380345
2659,2899,44.31666666666667,frame_002659.jpg,1920,1080,67.4251,0.26466,0.0,10.3576,-0.0688009,-0.04202807816673783
2660,2900,44.333333333333336,frame_002660.jpg,1920,1080,67.4367,0.26466,0.0,10.3622,-0.0673872,-0.04116449797949729
2661,2901,44.35,frame_002661.jpg,1920,1080,67.4609,0.26466,0.0,10.3701,-0.0634602,-0.03876563018909369
2662,2902,44.36666666666667,frame_002662.jpg,1920,1080,67.4698,0.26532,0.0,10.3749,-0.0617323,-0.03771011614401134
2663,2903,44.38333333333333,frame_002663.jpg,1920,1080,67.4907,0.26532,0.0,10.3827,-0.0587478,-0.03588698884060937
2664,2904,44.4,frame_002664.jpg,1920,1080,67.5007,0.26466,0.0,10.3866,-0.0568628,-0.034735507866606105
2665,2905,44.416666666666664,frame_002665.jpg,1920,1080,67.5224,0.26466,0.0,10.395,-0.0540354,-0.033008347492125036
2666,2906,44.43333333333333,frame_002666.jpg,1920,1080,67.5443,0.26466,0.0,10.402,-0.0499513,-0.03051351277280052
2667,2907,44.45,frame_002667.jpg,1920,1080,67.5543,0.26466,0.0,10.4063,-0.049323,-0.03012970614364071
2668,2908,44.46666666666667,frame_002668.jpg,1920,1080,67.576,0.26466,0.0,10.4154,-0.0455531,-0.027826805282158012
2669,2909,44.483333333333334,frame_002669.jpg,1920,1080,67.5867,0.26466,0.0,10.4197,-0.0439823,-0.02686725816599657
2670,2910,44.5,frame_002670.jpg,1920,1080,67.6077,0.26532,0.0,10.4275,-0.0419403,-0.025619871349596222
2671,2911,44.516666666666666,frame_002671.jpg,1920,1080,67.6209,0.26466,0.0,10.4316,-0.0409978,-0.02504413086259459
2672,2912,44.53333333333333,frame_002672.jpg,1920,1080,67.6404,0.26466,0.0,10.4399,-0.0397411,-0.024276456517751146
2673,2913,44.55,frame_002673.jpg,1920,1080,67.6507,0.26532,0.0,10.4442,-0.0397411,-0.024276456517751146
2674,2914,44.56666666666667,frame_002674.jpg,1920,1080,67.6717,0.26532,0.0,10.452,-0.0397411,-0.024276456517751146
2675,2915,44.583333333333336,frame_002675.jpg,1920,1080,67.6844,0.26532,0.0,10.4559,-0.0397411,-0.024276456517751146
2676,2916,44.6,frame_002676.jpg,1920,1080,67.7052,0.26466,0.0,10.4635,-0.0408407,-0.024948163933673682
2677,2917,44.61666666666667,frame_002677.jpg,1920,1080,67.7153,0.26466,0.0,10.4677,-0.041469,-0.025331970562833497
2678,2918,44.63333333333333,frame_002678.jpg,1920,1080,67.7357,0.26532,0.0,10.4764,-0.0425686,-0.026003677978756034
2679,2919,44.65,frame_002679.jpg,1920,1080,67.7567,0.26598,0.0,10.4845,-0.0439823,-0.02686725816599657
2680,2920,44.666666666666664,frame_002680.jpg,1920,1080,67.7677,0.26532,0.0,10.4887,-0.0450819,-0.027538965581919105
2681,2921,44.68333333333333,frame_002681.jpg,1920,1080,67.7909,0.26664,0.0,10.4973,-0.0480664,-0.029362092885321083
2682,2922,44.7,frame_002682.jpg,1920,1080,67.8017,0.26664,0.0,10.5014,-0.0497942,-0.030417545843879613
2683,2923,44.71666666666667,frame_002683.jpg,1920,1080,67.824,0.26664,0.0,10.5097,-0.0523075,-0.03195283344704269
2684,2924,44.733333333333334,frame_002684.jpg,1920,1080,67.8348,0.2673,0.0,10.513,-0.0543496,-0.03320028134996685
2685,2925,44.75,frame_002685.jpg,1920,1080,67.8549,0.26796,0.0,10.5212,-0.0579624,-0.03540721528252864
2686,2926,44.766666666666666,frame_002686.jpg,1920,1080,67.8655,0.26862,0.0,10.525,-0.0587478,-0.03588698884060937
2687,2927,44.78333333333333,frame_002687.jpg,1920,1080,67.8847,0.26862,0.0,10.5335,-0.0622035,-0.037997955844250246
2688,2928,44.8,frame_002688.jpg,1920,1080,67.9065,0.2706,0.0,10.5419,-0.0634602,-0.03876563018909369
2689,2929,44.81666666666667,frame_002689.jpg,1920,1080,67.9275,0.27258,0.0,10.5497,-0.065031,-0.039725177305255134
2690,2930,44.833333333333336,frame_002690.jpg,1920,1080,67.9404,0.27258,0.0,10.5541,-0.0653451,-0.03991705007657313
2691,2931,44.85,frame_002691.jpg,1920,1080,67.9604,0.27258,0.0,10.5624,-0.065188,-0.03982108314765222
2692,2932,44.86666666666667,frame_002692.jpg,1920,1080,67.9715,0.27324,0.0,10.5674,-0.065031,-0.039725177305255134
2693,2933,44.88333333333333,frame_002693.jpg,1920,1080,67.9932,0.27324,0.0,10.5759,-0.0645597,-0.03943727651849241
2694,2934,44.9,frame_002694.jpg,1920,1080,68.0042,0.2739,0.0,10.58,-0.0644026,-0.0393413095895715
2695,2935,44.916666666666664,frame_002695.jpg,1920,1080,68.0242,0.2739,0.0,10.5891,-0.0634602,-0.03876563018909369
2696,2936,44.93333333333333,frame_002696.jpg,1920,1080,68.0344,0.27456,0.0,10.5928,-0.0634602,-0.03876563018909369
2697,2937,44.95,frame_002697.jpg,1920,1080,68.055,0.27522,0.0,10.6014,-0.0628319,-0.03838182355993387
2698,2938,44.96666666666667,frame_002698.jpg,1920,1080,68.0759,0.27522,0.0,10.6101,-0.0623606,-0.038093922773171154
2699,2939,44.983333333333334,frame_002699.jpg,1920,1080,68.0854,0.27522,0.0,10.6149,-0.0623606,-0.038093922773171154
2700,2940,45.0,frame_002700.jpg,1920,1080,68.1067,0.27522,0.0,10.6238,-0.0620465,-0.037902050001853156
2701,2941,45.016666666666666,frame_002701.jpg,1920,1080,68.1274,0.27522,0.0,10.6324,-0.0615752,-0.03761414921509043
2702,2942,45.03333333333333,frame_002702.jpg,1920,1080,68.1407,0.27522,0.0,10.6369,-0.061104,-0.037326309514851524
2703,2943,45.05,frame_002703.jpg,1920,1080,68.1504,0.27588,0.0,10.6414,-0.061104,-0.037326309514851524
2704,2944,45.06666666666667,frame_002704.jpg,1920,1080,68.1714,0.27588,0.0,10.65,-0.061104,-0.037326309514851524
2705,2945,45.083333333333336,frame_002705.jpg,1920,1080,68.1905,0.27522,0.0,10.6581,-0.061104,-0.037326309514851524
2706,2946,45.1,frame_002706.jpg,1920,1080,68.2007,0.27522,0.0,10.6629,-0.0615752,-0.03761414921509043
2707,2947,45.11666666666667,frame_002707.jpg,1920,1080,68.2244,0.27456,0.0,10.6718,-0.0626748,-0.03828585663101297
2708,2948,45.13333333333333,frame_002708.jpg,1920,1080,68.2343,0.27456,0.0,10.6759,-0.0634602,-0.03876563018909369
2709,2949,45.15,frame_002709.jpg,1920,1080,68.2545,0.27522,0.0,10.6847,-0.0647168,-0.03953324344741332
2710,2950,45.166666666666664,frame_002710.jpg,1920,1080,68.2764,0.27522,0.0,10.693,-0.0664447,-0.040588757492495665
2711,2951,45.18333333333333,frame_002711.jpg,1920,1080,68.2962,0.27522,0.0,10.7019,-0.0677013,-0.041356370750815295
2712,2952,45.2,frame_002712.jpg,1920,1080,68.3072,0.27522,0.0,10.7067,-0.0688009,-0.04202807816673783
2713,2953,45.21666666666667,frame_002713.jpg,1920,1080,68.3201,0.27522,0.0,10.7109,-0.0697434,-0.04260381865373946
2714,2954,45.233333333333334,frame_002714.jpg,1920,1080,68.3397,0.27522,0.0,10.7199,-0.0719425,-0.04394717239906072
2715,2955,45.25,frame_002715.jpg,1920,1080,68.3534,0.27588,0.0,10.7243,-0.0724137,-0.04423501209929962
2716,2956,45.266666666666666,frame_002716.jpg,1920,1080,68.3742,0.27522,0.0,10.7339,-0.0741416,-0.04529052614438197
2717,2957,45.28333333333333,frame_002717.jpg,1920,1080,68.3842,0.27522,0.0,10.7379,-0.074927,-0.045770299702462686
2718,2958,45.3,frame_002718.jpg,1920,1080,68.4059,0.27588,0.0,10.7459,-0.0764978,-0.04672984681862414
2719,2959,45.31666666666667,frame_002719.jpg,1920,1080,68.4258,0.27522,0.0,10.7547,-0.0786969,-0.048073200563945394
2720,2960,45.333333333333336,frame_002720.jpg,1920,1080,68.4372,0.27588,0.0,10.759,-0.0796394,-0.04864894105094702
2721,2961,45.35,frame_002721.jpg,1920,1080,68.4567,0.27588,0.0,10.7683,-0.0807389,-0.04932058738034574
2722,2962,45.36666666666667,frame_002722.jpg,1920,1080,68.4767,0.27456,0.0,10.7763,-0.0815243,-0.049800360938426456
2723,2963,45.38333333333333,frame_002723.jpg,1920,1080,68.4896,0.27588,0.0,10.7803,-0.0816814,-0.049896327867347365
2724,2964,45.4,frame_002724.jpg,1920,1080,68.5096,0.27522,0.0,10.7883,-0.0815243,-0.049800360938426456
2725,2965,45.416666666666664,frame_002725.jpg,1920,1080,68.5195,0.27522,0.0,10.793,-0.080896,-0.04941655430926664
2726,2966,45.43333333333333,frame_002726.jpg,1920,1080,68.5395,0.27654,0.0,10.8013,-0.0794823,-0.04855297412202612
2727,2967,45.45,frame_002727.jpg,1920,1080,68.5595,0.27456,0.0,10.8095,-0.0761836,-0.04653791296078232
2728,2968,45.46666666666667,frame_002728.jpg,1920,1080,68.5717,0.27456,0.0,10.8149,-0.0753982,-0.0460581394027016
2729,2969,45.483333333333334,frame_002729.jpg,1920,1080,68.5935,0.27588,0.0,10.823,-0.0714712,-0.04365927161229799
2730,2970,45.5,frame_002730.jpg,1920,1080,68.6052,0.27588,0.0,10.827,-0.0697434,-0.04260381865373946
2731,2971,45.516666666666666,frame_002731.jpg,1920,1080,68.6257,0.27522,0.0,10.836,-0.065031,-0.039725177305255134
2732,2972,45.53333333333333,frame_002732.jpg,1920,1080,68.6365,0.27522,0.0,10.8403,-0.0636173,-0.0388615971180146
2733,2973,45.55,frame_002733.jpg,1920,1080,68.6577,0.27588,0.0,10.8482,-0.0587478,-0.03588698884060937
2734,2974,45.56666666666667,frame_002734.jpg,1920,1080,68.6686,0.27588,0.0,10.8521,-0.0557633,-0.03406386153720739
2735,2975,45.583333333333336,frame_002735.jpg,1920,1080,68.6877,0.27654,0.0,10.8611,-0.0504226,-0.030801413559563246
2736,2976,45.6,frame_002736.jpg,1920,1080,68.7105,0.27588,0.0,10.8687,-0.0428827,-0.026195550750074032
2737,2977,45.61666666666667,frame_002737.jpg,1920,1080,68.7194,0.27522,0.0,10.8735,-0.0391128,-0.023892649888591334
2738,2978,45.63333333333333,frame_002738.jpg,1920,1080,68.7409,0.27588,0.0,10.8817,-0.0307876,-0.018807074607545216
2739,2979,45.65,frame_002739.jpg,1920,1080,68.7608,0.27588,0.0,10.8897,-0.0234049,-0.014297239813500728
2740,2980,45.666666666666664,frame_002740.jpg,1920,1080,68.7717,0.27588,0.0,10.8947,-0.0210487,-0.012857919139258565
2741,2981,45.68333333333333,frame_002741.jpg,1920,1080,68.7935,0.27522,0.0,10.903,-0.0124093,-0.007580410000370632
2742,2982,45.7,frame_002742.jpg,1920,1080,68.8045,0.27522,0.0,10.9069,-0.0103673,-0.006333023183970284
2743,2983,45.71666666666667,frame_002743.jpg,1920,1080,68.8248,0.27522,0.0,10.9148,-0.00282743,-0.0017271787004382146
2744,2984,45.733333333333334,frame_002744.jpg,1920,1080,68.8347,0.27588,0.0,10.9187,0.0,0.0
2745,2985,45.75,frame_002745.jpg,1920,1080,68.8547,0.27588,0.0,10.9273,0.00376991,0.00230290697013508
2746,2986,45.766666666666666,frame_002746.jpg,1920,1080,68.8655,0.27588,0.0,10.9313,0.00549779,0.0033584087979126663
2747,2987,45.78333333333333,frame_002747.jpg,1920,1080,68.8845,0.27588,0.0,10.939,0.00785398,0.004797723363502448
2748,2988,45.8,frame_002748.jpg,1920,1080,68.9057,0.27588,0.0,10.9478,0.00879646,0.005373451633199314
2749,2989,45.81666666666667,frame_002749.jpg,1920,1080,68.9193,0.27588,0.0,10.9522,0.0092677,0.005661315768047746
2750,2990,45.833333333333336,frame_002750.jpg,1920,1080,68.9422,0.27588,0.0,10.9608,0.0092677,0.005661315768047746
2751,2991,45.85,frame_002751.jpg,1920,1080,68.9615,0.27588,0.0,10.9693,0.00911062,0.005565361056431602
2752,2992,45.86666666666667,frame_002752.jpg,1920,1080,68.9725,0.27588,0.0,10.9736,0.00895354,0.005469406344815458
2753,2993,45.88333333333333,frame_002753.jpg,1920,1080,68.9935,0.27522,0.0,10.9813,0.00863938,0.00527749692158317
2754,2994,45.9,frame_002754.jpg,1920,1080,69.0045,0.27654,0.0,10.9857,0.00863938,0.00527749692158317
2755,2995,45.916666666666664,frame_002755.jpg,1920,1080,69.0249,0.27588,0.0,10.9938,0.00879646,0.005373451633199314
2756,2996,45.93333333333333,frame_002756.jpg,1920,1080,69.0351,0.27588,0.0,10.9978,0.00895354,0.005469406344815458
2757,2997,45.95,frame_002757.jpg,1920,1080,69.0557,0.27588,0.0,11.007,0.00989602,0.006045134614512324
2758,2998,45.96666666666667,frame_002758.jpg,1920,1080,69.0777,0.27588,0.0,11.0154,0.0105243,0.006428929026367373
2759,2999,45.983333333333334,frame_002759.jpg,1920,1080,69.0907,0.27588,0.0,11.0191,0.0113097,0.006908702584448094
2760,3000,46.0,frame_002760.jpg,1920,1080,69.1107,0.27522,0.0,11.028,0.0119381,0.007292570300131727
2761,3001,46.016666666666666,frame_002761.jpg,1920,1080,69.1217,0.27522,0.0,11.0323,0.0124093,0.007580410000370632
2762,3002,46.03333333333333,frame_002762.jpg,1920,1080,69.1346,0.27588,0.0,11.0358,0.0125664,0.00767637692929154
2763,3003,46.05,frame_002763.jpg,1920,1080,69.1547,0.27588,0.0,11.0443,0.0127235,0.007772343858212448
2764,3004,46.06666666666667,frame_002764.jpg,1920,1080,69.1746,0.27654,0.0,11.0525,0.0125664,0.00767637692929154
2765,3005,46.083333333333336,frame_002765.jpg,1920,1080,69.1845,0.27588,0.0,11.0565,0.0122522,0.007484443071449723
2766,3006,46.1,frame_002766.jpg,1920,1080,69.2075,0.27588,0.0,11.0646,0.0114668,0.007004669513369002
2767,3007,46.11666666666667,frame_002767.jpg,1920,1080,69.2168,0.27654,0.0,11.069,0.0109956,0.006716829813130097
2768,3008,46.13333333333333,frame_002768.jpg,1920,1080,69.2403,0.27588,0.0,11.0769,0.00989602,0.006045134614512324
2769,3009,46.15,frame_002769.jpg,1920,1080,69.2602,0.27588,0.0,11.0852,0.0092677,0.005661315768047746
2770,3010,46.166666666666664,frame_002770.jpg,1920,1080,69.2701,0.27588,0.0,11.089,0.0092677,0.005661315768047746
2771,3011,46.18333333333333,frame_002771.jpg,1920,1080,69.2911,0.27588,0.0,11.0975,0.00989602,0.006045134614512324
2772,3012,46.2,frame_002772.jpg,1920,1080,69.302,0.27588,0.0,11.1016,0.0102102,0.006237056255049375
2773,3013,46.21666666666667,frame_002773.jpg,1920,1080,69.3241,0.27654,0.0,11.1102,0.0113097,0.006908702584448094
2774,3014,46.233333333333334,frame_002774.jpg,1920,1080,69.335,0.27588,0.0,11.1142,0.0122522,0.007484443071449723
2775,3015,46.25,frame_002775.jpg,1920,1080,69.3551,0.27522,0.0,11.1217,0.0136659,0.008348023258690258
2776,3016,46.266666666666666,frame_002776.jpg,1920,1080,69.375,0.27588,0.0,11.1298,0.0142942,0.00873182988785007
2777,3017,46.28333333333333,frame_002777.jpg,1920,1080,69.385,0.27588,0.0,11.1334,0.0144513,0.00882779681677098
2778,3018,46.3,frame_002778.jpg,1920,1080,69.4067,0.27522,0.0,11.1423,0.0141372,0.008635924045452983
2779,3019,46.31666666666667,frame_002779.jpg,1920,1080,69.4267,0.27588,0.0,11.15,0.0135088,0.00825205632976935
2780,3020,46.333333333333336,frame_002780.jpg,1920,1080,69.4377,0.27522,0.0,11.154,0.0127235,0.007772343858212448
2781,3021,46.35,frame_002781.jpg,1920,1080,69.4607,0.27588,0.0,11.162,0.0103673,0.006333023183970284
2782,3022,46.36666666666667,frame_002782.jpg,1920,1080,69.4706,0.27522,0.0,11.1663,0.00863938,0.00527749692158317
2783,3023,46.38333333333333,frame_002783.jpg,1920,1080,69.4945,0.27588,0.0,11.1739,0.00659734,0.004030085670573294
2784,3024,46.4,frame_002784.jpg,1920,1080,69.5045,0.27522,0.0,11.1784,0.00439823,0.002686725816599657
2785,3025,46.416666666666664,frame_002785.jpg,1920,1080,69.5254,0.27588,0.0,11.1863,0.00141372,0.0008635924045452982
2786,3026,46.43333333333333,frame_002786.jpg,1920,1080,69.5354,0.27588,0.0,11.1903,0.000628319,0.0003838182355993388
2787,3027,46.45,frame_002787.jpg,1920,1080,69.5593,0.27588,0.0,11.1983,-0.00251327,-0.001535269277205926
2788,3028,46.46666666666667,frame_002788.jpg,1920,1080,69.5693,0.27588,0.0,11.2022,-0.00408407,-0.0024948163933673686
2789,3029,46.483333333333334,frame_002789.jpg,1920,1080,69.5905,0.27588,0.0,11.2105,-0.00644026,-0.00393413095895715
2790,3030,46.5,frame_002790.jpg,1920,1080,69.6092,0.27588,0.0,11.2183,-0.0100531,-0.006141089326128468
2791,3031,46.516666666666666,frame_002791.jpg,1920,1080,69.6201,0.27588,0.0,11.2224,-0.0113097,-0.006908702584448094
2792,3032,46.53333333333333,frame_002792.jpg,1920,1080,69.6417,0.27522,0.0,11.2307,-0.0142942,-0.00873182988785007
2793,3033,46.55,frame_002793.jpg,1920,1080,69.6542,0.27654,0.0,11.234,-0.0163363,-0.009979277790774238
2794,3034,46.56666666666667,frame_002794.jpg,1920,1080,69.6745,0.27588,0.0,11.2422,-0.0201062,-0.012282178652256935
2795,3035,46.583333333333336,frame_002795.jpg,1920,1080,69.6855,0.27588,0.0,11.2462,-0.0230907,-0.014105305955658912
2796,3036,46.6,frame_002796.jpg,1920,1080,69.7059,0.27588,0.0,11.2536,-0.0293739,-0.017943494420304684
2797,3037,46.61666666666667,frame_002797.jpg,1920,1080,69.7268,0.27522,0.0,11.2617,-0.0362854,-0.022165489514110265
2798,3038,46.63333333333333,frame_002798.jpg,1920,1080,69.7378,0.27588,0.0,11.2654,-0.0380133,-0.023221003559192616
2799,3039,46.65,frame_002799.jpg,1920,1080,69.7587,0.27588,0.0,11.2728,-0.0439823,-0.02686725816599657
2800,3040,46.666666666666664,frame_002800.jpg,1920,1080,69.7767,0.27588,0.0,11.2809,-0.0485376,-0.029649932585559986
2801,3041,46.68333333333333,frame_002801.jpg,1920,1080,69.7896,0.27588,0.0,11.2845,-0.0526217,-0.032144767304884504
2802,3042,46.7,frame_002802.jpg,1920,1080,69.8095,0.27588,0.0,11.2922,-0.0557633,-0.03406386153720739
2803,3043,46.71666666666667,frame_002803.jpg,1920,1080,69.8205,0.27588,0.0,11.2962,-0.0576482,-0.03521528142468682
2804,3044,46.733333333333334,frame_002804.jpg,1920,1080,69.8425,0.27588,0.0,11.3038,-0.0604757,-0.036942502885691716
2805,3045,46.75,frame_002805.jpg,1920,1080,69.8507,0.27588,0.0,11.3082,-0.0620465,-0.037902050001853156
2806,3046,46.766666666666666,frame_002806.jpg,1920,1080,69.8753,0.27654,0.0,11.3159,-0.065031,-0.039725177305255134
2807,3047,46.78333333333333,frame_002807.jpg,1920,1080,69.8853,0.27654,0.0,11.3202,-0.0656593,-0.04010898393441495
2808,3048,46.8,frame_002808.jpg,1920,1080,69.9055,0.27588,0.0,11.3274,-0.0681726,-0.04164427153757802
2809,3049,46.81666666666667,frame_002809.jpg,1920,1080,69.9264,0.27588,0.0,11.3352,-0.0697434,-0.04260381865373946
2810,3050,46.833333333333336,frame_002810.jpg,1920,1080,69.9452,0.27588,0.0,11.3424,-0.0711571,-0.04346739884098
2811,3051,46.85,frame_002811.jpg,1920,1080,69.9567,0.27588,0.0,11.3469,-0.0719425,-0.04394717239906072
2812,3052,46.86666666666667,frame_002812.jpg,1920,1080,69.9677,0.27588,0.0,11.3511,-0.0728849,-0.04452285179953853
2813,3053,46.88333333333333,frame_002813.jpg,1920,1080,69.9909,0.27588,0.0,11.3584,-0.0741416,-0.04529052614438197
2814,3054,46.9,frame_002814.jpg,1920,1080,70.0108,0.27588,0.0,11.3663,-0.0753982,-0.0460581394027016
2815,3055,46.916666666666664,frame_002815.jpg,1920,1080,70.0208,0.27654,0.0,11.37,-0.0757124,-0.046250073260543416
2816,3056,46.93333333333333,frame_002816.jpg,1920,1080,70.0427,0.27654,0.0,11.3775,-0.0758695,-0.046346040189464324
2817,3057,46.95,frame_002817.jpg,1920,1080,70.0531,0.27654,0.0,11.3814,-0.0758695,-0.046346040189464324
2818,3058,46.96666666666667,frame_002818.jpg,1920,1080,70.0707,0.27588,0.0,11.3888,-0.0752411,-0.04596217247378069
2819,3059,46.983333333333334,frame_002819.jpg,1920,1080,70.094,0.27654,0.0,11.3964,-0.0739845,-0.04519455921546106
2820,3060,47.0,frame_002820.jpg,1920,1080,70.1045,0.27654,0.0,11.4,-0.0728849,-0.04452285179953853
2821,3061,47.016666666666666,frame_002821.jpg,1920,1080,70.1258,0.27588,0.0,11.4079,-0.0697434,-0.04260381865373946
2822,3062,47.03333333333333,frame_002822.jpg,1920,1080,70.1358,0.27588,0.0,11.4118,-0.0688009,-0.04202807816673783
2823,3063,47.05,frame_002823.jpg,1920,1080,70.1557,0.27654,0.0,11.4199,-0.0653451,-0.03991705007657313
2824,3064,47.06666666666667,frame_002824.jpg,1920,1080,70.1777,0.27654,0.0,11.4277,-0.0622035,-0.037997955844250246
2825,3065,47.083333333333336,frame_002825.jpg,1920,1080,70.1892,0.2772,0.0,11.4311,-0.0603186,-0.03684653595677081
2826,3066,47.1,frame_002826.jpg,1920,1080,70.2095,0.27654,0.0,11.4391,-0.0563916,-0.0344476681663672
2827,3067,47.11666666666667,frame_002827.jpg,1920,1080,70.2207,0.27588,0.0,11.4433,-0.0557633,-0.03406386153720739
2828,3068,47.13333333333333,frame_002828.jpg,1920,1080,70.2417,0.27588,0.0,11.4511,-0.0529358,-0.032336640076202496
2829,3069,47.15,frame_002829.jpg,1920,1080,70.2546,0.27588,0.0,11.4547,-0.0510509,-0.03118522018872306
2830,3070,47.166666666666664,frame_002830.jpg,1920,1080,70.2745,0.27654,0.0,11.4623,-0.0496372,-0.030321640001482526
2831,3071,47.18333333333333,frame_002831.jpg,1920,1080,70.285,0.27588,0.0,11.4662,-0.0490088,-0.029937772285798893
2832,3072,47.2,frame_002832.jpg,1920,1080,70.3065,0.27654,0.0,11.4733,-0.0485376,-0.029649932585559986
2833,3073,47.21666666666667,frame_002833.jpg,1920,1080,70.3257,0.27654,0.0,11.4813,-0.0482234,-0.02945799872771817
2834,3074,47.233333333333334,frame_002834.jpg,1920,1080,70.3357,0.27654,0.0,11.4847,-0.0486947,-0.029745899514480895
2835,3075,47.25,frame_002835.jpg,1920,1080,70.3581,0.27654,0.0,11.4929,-0.049323,-0.03012970614364071
2836,3076,47.266666666666666,frame_002836.jpg,1920,1080,70.3706,0.2772,0.0,11.4964,-0.0504226,-0.030801413559563246
2837,3077,47.28333333333333,frame_002837.jpg,1920,1080,70.391,0.27852,0.0,11.5038,-0.0519934,-0.03176096067572469
2838,3078,47.3,frame_002838.jpg,1920,1080,70.4006,0.27852,0.0,11.5076,-0.0529358,-0.032336640076202496
